keyword,author_id
 biosensors,7102975249
 dielectric waveguides,7102975249
 fluorescence spectroscopy,7102975249
 integrated optics,7102975249
 multimode interference waveguides,7102975249
 multiplexing,7102975249
Collaborative filtering,55658283500
 Deep learning,55658283500
 Movie recommendation,55658283500
Collaborative filtering,35303536900
 Deep learning,35303536900
 Movie recommendation,35303536900
Graduate school,57203575128
 Machine learning,57203575128
 Recommender,57203575128
Graduate school,35303536900
 Machine learning,35303536900
 Recommender,35303536900
Cylindrical,8660143800
 ODT,8660143800
 One-dimensional turbulence,8660143800
 Turbulence modeling,8660143800
Cylindrical,56897186700
 ODT,56897186700
 One-dimensional turbulence,56897186700
 Turbulence modeling,56897186700
Cylindrical,57197726868
 ODT,57197726868
 One-dimensional turbulence,57197726868
 Turbulence modeling,57197726868
Cylindrical,56261172000
 ODT,56261172000
 One-dimensional turbulence,56261172000
 Turbulence modeling,56261172000
Cylindrical,7004609408
 ODT,7004609408
 One-dimensional turbulence,7004609408
 Turbulence modeling,7004609408
Cylindrical,24336460200
 ODT,24336460200
 One-dimensional turbulence,24336460200
 Turbulence modeling,24336460200
Cylindrical,57202445593
 ODT,57202445593
 One-dimensional turbulence,57202445593
 Turbulence modeling,57202445593
Cylindrical,6506736843
 ODT,6506736843
 One-dimensional turbulence,6506736843
 Turbulence modeling,6506736843
Compliant,56677251600
 Curvature,56677251600
 Developable,56677251600
 Joint,56677251600
 Rolling contact,56677251600
 Ruled surface,56677251600
Compliant,7004307869
 Curvature,7004307869
 Developable,7004307869
 Joint,7004307869
 Rolling contact,7004307869
 Ruled surface,7004307869
hardware tokens,57203247682
 longitudinal study,57203247682
 two factor authentication,57203247682
 usability,57203247682
 YubiKey,57203247682
hardware tokens,57203241931
 longitudinal study,57203241931
 two factor authentication,57203241931
 usability,57203241931
 YubiKey,57203241931
hardware tokens,57203245208
 longitudinal study,57203245208
 two factor authentication,57203245208
 usability,57203245208
 YubiKey,57203245208
hardware tokens,57203240784
 longitudinal study,57203240784
 two factor authentication,57203240784
 usability,57203240784
 YubiKey,57203240784
hardware tokens,55588035200
 longitudinal study,55588035200
 two factor authentication,55588035200
 usability,55588035200
 YubiKey,55588035200
hardware tokens,6601908155
 longitudinal study,6601908155
 two factor authentication,6601908155
 usability,6601908155
 YubiKey,6601908155
Future of innovation,57202927332
 IRI Research,57202927332
 R&D leadership,57202927332
 Talent management,57202927332
Future of innovation,7202608915
 IRI Research,7202608915
 R&D leadership,7202608915
 Talent management,7202608915
Future of innovation,57202921889
 IRI Research,57202921889
 R&D leadership,57202921889
 Talent management,57202921889
Future of innovation,7801604567
 IRI Research,7801604567
 R&D leadership,7801604567
 Talent management,7801604567
schools,54581173100
 Social media,54581173100
 Twitter,54581173100
schools,57202810627
 Social media,57202810627
 Twitter,57202810627
schools,18042644100
 Social media,18042644100
 Twitter,18042644100
schools,55943223600
 Social media,55943223600
 Twitter,55943223600
complementary metal-oxide-semiconductor image sensor,57204434337
 contact imaging,57204434337
 hybrid microfluidic,57204434337
 integrated valves,57204434337
 polydimethylsiloxane,57204434337
complementary metal-oxide-semiconductor image sensor,7005636820
 contact imaging,7005636820
 hybrid microfluidic,7005636820
 integrated valves,7005636820
 polydimethylsiloxane,7005636820
complementary metal-oxide-semiconductor image sensor,35209941000
 contact imaging,35209941000
 hybrid microfluidic,35209941000
 integrated valves,35209941000
 polydimethylsiloxane,35209941000
Antenna arrays,55649569259
 antenna radiation pattern synthesis,55649569259
 cryptography,55649569259
 security,55649569259
Antenna arrays,7402967162
 antenna radiation pattern synthesis,7402967162
 cryptography,7402967162
 security,7402967162
Antenna arrays,35597296700
 antenna radiation pattern synthesis,35597296700
affective theories,56740595400
 design projects,56740595400
 electrodermal activity,56740595400
 learning environment,56740595400
 multimodal methods,56740595400
affective theories,56662711400
 design projects,56662711400
 electrodermal activity,56662711400
 learning environment,56662711400
 multimodal methods,56662711400
affective theories,56741048000
 design projects,56741048000
 electrodermal activity,56741048000
 learning environment,56741048000
 multimodal methods,56741048000
affective theories,56149906900
 design projects,56149906900
 electrodermal activity,56149906900
 learning environment,56149906900
 multimodal methods,56149906900
affective theories,6603615600
 design projects,6603615600
 electrodermal activity,6603615600
 learning environment,6603615600
 multimodal methods,6603615600
 Flexible manipulator,57201759181
 Transfer matrix method,57201759181
 Flexible manipulator,16548784600
 Transfer matrix method,16548784600
 Flexible manipulator,57211516485
 Flexure hinge,57211516485
 Transfer matrix method,57211516485
Compliant mechanisms,57189843306
 Flexible manipulator,57189843306
 Flexure hinge,57189843306
 Transfer matrix method,57189843306
infrared imaging,56078900600
 infrared space observatory,56078900600
 infrared spectroscopy,56078900600
 planets,56078900600
 telescopes,56078900600
 Wide Field Infrared Survey Telescope,56078900600
infrared imaging,15081035500
 infrared space observatory,15081035500
 infrared spectroscopy,15081035500
 planets,15081035500
 telescopes,15081035500
 Wide Field Infrared Survey Telescope,15081035500
infrared imaging,7402814790
 infrared space observatory,7402814790
 infrared spectroscopy,7402814790
 planets,7402814790
 telescopes,7402814790
 Wide Field Infrared Survey Telescope,7402814790
infrared imaging,7101806481
 infrared space observatory,7101806481
 infrared spectroscopy,7101806481
 planets,7101806481
 telescopes,7101806481
 Wide Field Infrared Survey Telescope,7101806481
infrared imaging,15318992700
 infrared space observatory,15318992700
 infrared spectroscopy,15318992700
 planets,15318992700
 telescopes,15318992700
 Wide Field Infrared Survey Telescope,15318992700
infrared imaging,6601908712
 infrared space observatory,6601908712
 infrared spectroscopy,6601908712
 planets,6601908712
 telescopes,6601908712
 Wide Field Infrared Survey Telescope,6601908712
infrared imaging,8077103900
 infrared space observatory,8077103900
 infrared spectroscopy,8077103900
 planets,8077103900
 telescopes,8077103900
 Wide Field Infrared Survey Telescope,8077103900
infrared imaging,6602183163
 infrared space observatory,6602183163
 infrared spectroscopy,6602183163
 planets,6602183163
 telescopes,6602183163
 Wide Field Infrared Survey Telescope,6602183163
infrared imaging,7004295901
 infrared space observatory,7004295901
 infrared spectroscopy,7004295901
 planets,7004295901
 telescopes,7004295901
 Wide Field Infrared Survey Telescope,7004295901
infrared imaging,7004640341
 infrared space observatory,7004640341
 infrared spectroscopy,7004640341
 planets,7004640341
 telescopes,7004640341
 Wide Field Infrared Survey Telescope,7004640341
infrared imaging,35772366400
 infrared space observatory,35772366400
 infrared spectroscopy,35772366400
 planets,35772366400
 telescopes,35772366400
 Wide Field Infrared Survey Telescope,35772366400
infrared imaging,8390181000
 infrared space observatory,8390181000
 infrared spectroscopy,8390181000
 planets,8390181000
 telescopes,8390181000
 Wide Field Infrared Survey Telescope,8390181000
infrared imaging,23004910700
 infrared space observatory,23004910700
 infrared spectroscopy,23004910700
 planets,23004910700
 telescopes,23004910700
 Wide Field Infrared Survey Telescope,23004910700
infrared imaging,7003793778
 infrared space observatory,7003793778
 infrared spectroscopy,7003793778
 planets,7003793778
 telescopes,7003793778
 Wide Field Infrared Survey Telescope,7003793778
infrared imaging,8578022500
 infrared space observatory,8578022500
 infrared spectroscopy,8578022500
 planets,8578022500
 telescopes,8578022500
 Wide Field Infrared Survey Telescope,8578022500
infrared imaging,9241584700
 infrared space observatory,9241584700
 infrared spectroscopy,9241584700
 planets,9241584700
 telescopes,9241584700
 Wide Field Infrared Survey Telescope,9241584700
infrared imaging,15842178900
 infrared space observatory,15842178900
 infrared spectroscopy,15842178900
 planets,15842178900
 telescopes,15842178900
 Wide Field Infrared Survey Telescope,15842178900
infrared imaging,10939408000
 infrared space observatory,10939408000
 infrared spectroscopy,10939408000
 planets,10939408000
 telescopes,10939408000
 Wide Field Infrared Survey Telescope,10939408000
infrared imaging,54789941300
 infrared space observatory,54789941300
 infrared spectroscopy,54789941300
 planets,54789941300
 telescopes,54789941300
 Wide Field Infrared Survey Telescope,54789941300
infrared imaging,7006650428
 infrared space observatory,7006650428
 infrared spectroscopy,7006650428
 planets,7006650428
 telescopes,7006650428
 Wide Field Infrared Survey Telescope,7006650428
infrared imaging,7006817766
 infrared space observatory,7006817766
 infrared spectroscopy,7006817766
 planets,7006817766
 telescopes,7006817766
 Wide Field Infrared Survey Telescope,7006817766
infrared imaging,25937446600
 infrared space observatory,25937446600
 infrared spectroscopy,25937446600
 planets,25937446600
 telescopes,25937446600
 Wide Field Infrared Survey Telescope,25937446600
infrared imaging,55895275900
 infrared space observatory,55895275900
 infrared spectroscopy,55895275900
 planets,55895275900
 telescopes,55895275900
 Wide Field Infrared Survey Telescope,55895275900
infrared imaging,16043716000
 infrared space observatory,16043716000
 infrared spectroscopy,16043716000
 planets,16043716000
 telescopes,16043716000
 Wide Field Infrared Survey Telescope,16043716000
infrared imaging,12647140500
 infrared space observatory,12647140500
 infrared spectroscopy,12647140500
 planets,12647140500
 telescopes,12647140500
 Wide Field Infrared Survey Telescope,12647140500
infrared imaging,7402364894
 infrared space observatory,7402364894
 infrared spectroscopy,7402364894
 planets,7402364894
 telescopes,7402364894
 Wide Field Infrared Survey Telescope,7402364894
infrared imaging,7004387103
 infrared space observatory,7004387103
 infrared spectroscopy,7004387103
 planets,7004387103
 telescopes,7004387103
 Wide Field Infrared Survey Telescope,7004387103
infrared imaging,8891726500
 infrared space observatory,8891726500
 infrared spectroscopy,8891726500
 planets,8891726500
 telescopes,8891726500
 Wide Field Infrared Survey Telescope,8891726500
infrared imaging,57192430052
 infrared space observatory,57192430052
 infrared spectroscopy,57192430052
 planets,57192430052
 telescopes,57192430052
 Wide Field Infrared Survey Telescope,57192430052
infrared imaging,7401892754
 infrared space observatory,7401892754
 infrared spectroscopy,7401892754
 planets,7401892754
 telescopes,7401892754
 Wide Field Infrared Survey Telescope,7401892754
infrared imaging,23020214400
 infrared space observatory,23020214400
 infrared spectroscopy,23020214400
 planets,23020214400
 telescopes,23020214400
 Wide Field Infrared Survey Telescope,23020214400
infrared imaging,6603882082
 infrared space observatory,6603882082
 infrared spectroscopy,6603882082
 planets,6603882082
 telescopes,6603882082
 Wide Field Infrared Survey Telescope,6603882082
infrared imaging,7402396019
 infrared space observatory,7402396019
 infrared spectroscopy,7402396019
 planets,7402396019
 telescopes,7402396019
 Wide Field Infrared Survey Telescope,7402396019
3D printing,57031532300
 Microfluidics,57031532300
 Particle traps,57031532300
 Stereolithography,57031532300
 Particle traps,57031187500
 Particle traps,7006111578
 Particle traps,7005636820
Flipped classroom,57203310052
 Illusion of learning,57203310052
 Student-centered learning,57203310052
CC2005,6701460244
 CC2020,6701460244
 Computing education,6701460244
 Future computing education,6701460244
CC2005,6602928070
 CC2020,6602928070
 Computing education,6602928070
 Future computing education,6602928070
CC2005,23479472600
 CC2020,23479472600
 Computing education,23479472600
 Future computing education,23479472600
CC2005,6701755273
 CC2020,6701755273
 Computing education,6701755273
 Future computing education,6701755273
Bézier dual basis,57201257192
 Bézier extraction,57201257192
 Bézier projection,57201257192
 B̄-projection,57201257192
Bézier dual basis,39861044100
 Bézier extraction,39861044100
 Bézier projection,39861044100
 B̄-projection,39861044100
 Isogeometric analysis,39861044100
 Locking,39861044100
Bézier dual basis,9942259800
 Bézier extraction,9942259800
 Bézier projection,9942259800
 B̄-projection,9942259800
Bézier dual basis,36708895400
 Bézier extraction,36708895400
 Bézier projection,36708895400
 B̄-projection,36708895400
 Isogeometric analysis,36708895400
 Locking,36708895400
charge redistribution,57200118442
 Charge-steering amplifier,57200118442
 dynamic amplifier,57200118442
 dynamic circuit,57200118442
 operational amplifier,57200118442
charge redistribution,57200117690
 Charge-steering amplifier,57200117690
 dynamic amplifier,57200117690
 dynamic circuit,57200117690
 operational amplifier,57200117690
charge redistribution,57202289360
 Charge-steering amplifier,57202289360
 dynamic amplifier,57202289360
 dynamic circuit,57202289360
 operational amplifier,57202289360
Annealing twins,57118455800
 EBSD,57118455800
