keyword,document_id
 Robotic Surgical Procedures,539
 Suture Techniques,539
Cysteine detection,540
 Mercury(II) colorimetric sensor,540
 PyrimidineAmino acids,540
 Aromatic compounds,540
 Color,540
 Colorimetry,540
 Metal ions,540
 Metals,540
 Color changes,540
 Colorimetric sensors,540
 Dual sensor,540
 HOMO-LUMO transitions,540
 Limit of detection,540
 Pyrimidine,540
 Sensor molecules,540
 Visible light,540
 Mercury (metal),540
Delay,541
 Extended Kalman filter,541
 Phasor measurement unit,541
 State estimationExtended Kalman filters,541
 Phase measurement,541
 State estimation,541
 Delay,541
 Hybrid power systems,541
 Irregular sampling,541
 Phasor Measurement Unit (PMU),541
 Power system state estimation,541
 Random communication delay,541
 SCADA measurements,541
 State Estimators,541
 Phasor measurement units,541
Collaborative design,545
 Group dynamics,545
 Multi-user CADComputer aided analysis,545
 Computer software,545
 Computer supported cooperative work,545
 Collaboration software,545
 Collaborative design,545
 Comparative analysis,545
 Computer aided designs (CAD),545
 Engineering process,545
 Future research directions,545
 Group dynamics,545
 Multi-user,545
 Computer aided design,545
Ashby methods,546
 Energy absorption,546
 Foam,546
 Football helmet,546
 Materials selectionFoams,546
 Materials testing,546
 Sports,546
 Ashby methods,546
 Energy absorption materials,546
 Experimental approaches,546
 Football helmet,546
 Impact scenarios,546
 Materials selection,546
 Specific energy absorption,546
 Stress-strain response,546
 Energy absorption,546
Axial force,547
 EBSD,547
 Friction welding,547
 Power,547
 Recrystallization,547
 SuperalloyAxial flow,547
 Crystal microstructure,547
 Crystallization,547
 Dynamic recrystallization,547
 Friction,547
 Friction welding,547
 Grain boundaries,547
 Grain size and shape,547
 Recrystallization (metallurgy),547
 Superalloys,547
 Tribology,547
 Welding,547
 Welds,547
 Axial forces,547
 Distribution of grains,547
 EBSD,547
 Low angle grain boundaries,547
 Power,547
 Process fundamentals,547
 Recrystallization and grain boundaries,547
 Rotary friction welding,547
 Grain boundary sliding,547
CAD Database,548
 Interoperability,548
 Multi-User,548
 PLMComputer aided design,548
 Database systems,548
 Interoperability,548
 Product design,548
 Canonical form,548
 Computer aided design systems,548
 Configuration management,548
 Heterogeneous CAD,548
 Multi-user,548
 Product life cycle management,548
 Referential integrity,548
 Transactional database,548
 Life cycle,548
Effective area shape,556
 horn antennas,556
 Poynting streamlines,556
 superdirectivityAntennas,556
 Aspect ratio,556
 Bandwidth,556
 Dipole antennas,556
 Electromagnetic waves,556
 Receiving antennas,556
 Aperture antennas,556
 Effective area,556
 Poynting streamlines,556
 Shape,556
 Superdirectivity,556
 Horn antennas,556
Dam,559
 Dam operation,559
 Reservoir,559
 Reservoir capacity,559
 SedimentationDams,559
 Environmental regulations,559
 Human resource management,559
 Laws and legislation,559
 Personnel training,559
 Reservoir management,559
 Reservoirs (water),559
 Rivers,559
 Sedimentation,559
 Advisory committee,559
 Deposited sediments,559
 Reservoir capacity,559
 Reservoir sediments,559
 Sediment management,559
 Sediment management plans,559
 U.s. bureau of reclamations,559
 Water informations,559
 Sediments,559
Bloom’s Taxonomy,564
 Design Culture,564
 Design Education,564
 Industrial Design,564
 Participatory LearningCurricula,564
 History,564
 Product design,564
 Course structure,564
 Cultural awareness,564
 Cultural impacts,564
 Design Education,564
 Higher order thinking skills,564
 Participatory learning,564
 Student assignments,564
 Student engagement,564
 Students,564
Applied learning,565
 Design Education,565
 Experiential Learning,565
 Field Trip,565
 Industrial Design,565
 PedagogyProduct design,565
 Surveys,565
 Applied learning,565
 Design Education,565
 Experiential learning,565
 Field trips,565
 Pedagogy,565
 Students,565
Chunking,566
 Frameworks,566
 Information Reduction,566
 Insight,566
 SegmentationAbstracting,566
 Education computing,566
 Image segmentation,566
 Problem solving,566
 Product design,566
 Studios,566
 Chunking,566
 Complex problem solving,566
 Conceptual understanding,566
 Educational experiences,566
 Frameworks,566
 Information overloads,566
 Information reduction,566
 Insight,566
 Students,566
Advanced high strength steels (AHSS),572
 Carbon steels,572
 High strength low alloy (HSLA) steels,572
 Joining,572
 Oxide dispersion strengthened (ODS) steels,572
 Stainless steelsCarbon steel,572
 Cooling,572
 Friction,572
 High strength alloys,572
 High strength steel,572
 Joining,572
 Microstructure,572
 Phase transitions,572
 Research laboratories,572
 Stainless steel,572
 Welds,572
 Advanced high strength steel,572
 Friction stir welding(FSW),572
 High strength low alloy steels,572
 Microstructure and properties,572
 Microstructure control,572
 Oxide dispersion strengthened steel,572
 Typical properties,572
 Welding temperatures,572
 Friction stir welding,572
Corrosion resistance,573
 Crack healing,573
 Friction stir processing,573
 Stainless steelCorrosion resistance,573
 Cracks,573
 Friction,573
 Friction stir welding,573
 Grain refinement,573
 Grain size and shape,573
 Hardness,573
 Plate metal,573
 Repair,573
 Stainless steel,573
 Steel corrosion,573
 Tribology,573
 304L stainless steel,573
 Corrosion products,573
 Corrosion testing,573
 Crack-healing,573
 Friction stir processing,573
 Hall Petch relationship,573
 Intermittent immersions,573
 Inverse correlation,573
 Austenitic stainless steel,573
Capabilities,585
 Excess,585
 Over-design,585
 Redesign,585
 RequirementsComputer aided design,585
 Obsolescence,585
 Capabilities,585
 Design approaches,585
 Excess,585
 Net present value,585
 Product development strategy,585
 Redesign,585
 Requirements,585
 Research and development,585
 Product design,585
Fault tolerace,588
 field programmable gate arrays,588
 neutron radiation effects,588
 redundancy,588
 static random access memory (SRAM) cellsComputer control systems,588
 Feedback,588
 Integrated circuit design,588
 Integrated circuit testing,588
 Memory architecture,588
 Tunnelling magnetoresistance,588
 Benchmark testing,588
 Design sensitivity,588
 Device architectures,588
 Device sensitivity,588
 Integrated circuit reliability,588
 Neutron radiations,588
 Sensitivity,588
 Tunneling magnetoresistance,588
 Field programmable gate arrays (FPGA),588
CubeSat,590
 Earth observation,590
 engineering design,590
 microwave remote sensing,590
 ocean winds,590
 scatterometer,590
 small satellites,590
 system engineeringArchitecture,590
 Earth (planet),590
 Meteorological instruments,590
 Nanosatellites,590
 Space optics,590
 Systems engineering,590
 Cubesat,590
 Earth observations,590
 Engineering design,590
 Microwave remote sensing,590
 Ocean winds,590
 Scatterometers,590
 Remote sensing,590
Optical trapping,591
 Photophoresis,591
 Volumetric displayLaser beams,591
 Micromanipulators,591
 Asymmetric heating,591
 Centimeter-scale,591
 Laser particles,591
 Microscopic particle,591
 Opticaltrapping,591
 Photophoresis,591
 Thermal accommodation,591
 Trapped particle,591
 Three dimensional displays,591
BDI,592
 Commitment,592
 Graphical user interfaces,592
 Human-robot collaboration,592
 Human-robot interaction,592
 Human-robot teams,592
 Intent,592
 Intention,592
 Multi-objective path planing,592
 Plans,592
 Reasoning,592
 Replanning,592
 TradeoffsC (programming language),592
 Economic and social effects,592
 Graphical user interfaces,592
 Human computer interaction,592
 Motion planning,592
 Robotics,592
 Commitment,592
 Human-robot collaboration,592
 Human-robot-team,592
 Intent,592
 Intention,592
 Path planing,592
 Plans,592
 Re-planning,592
 Reasoning,592
 Tradeoffs,592
 Human robot interaction,592
Complaint mechanisms,600
 Cross-axis flexural pivot,600
 Cylindrical cross-axis flexural pivot,600
 Minimally invasive surgery,600
 Nitinol,600
 Pseudoelastic,600
 SuperelasticBinary alloys,600
 Deflection (structures),600
 Nickel alloys,600
 Surgery,600
 Surgical equipment,600
 Titanium alloys,600
 Complaint mechanisms,600
 Cross-axis flexural pivot,600
 Cylindrical cross-axis flexural pivot,600
 Minimally invasive surgery,600
 Nitinol,600
 Pseudoelastic,600
 Superelastic,600
 Finite element method,600
Limit analysis,601
 Masonry shear-wall,601
 Masonry structures,601
 Numerical modelling,601
 Strut-and-tie modelNumerical models,601
 Reinforced concrete,601
 Shear walls,601
 Limit analysis,601
 Lower bound theorem,601
 Masonry shear walls,601
 Masonry structures,601
 Modelling methodology,601
 Shear strength predictions,601
 Strut-and-tie model,601
 Theory of plasticity,601
 Stresses,601
Dry-stack,602
 Finite element model,602
 In-plane shear capacity,602
 MasonryCoatings,602
 Concrete construction,602
 Grouting,602
 Mortar,602
 Reinforcement,602
 Safety devices,602
 Walls (structural partitions),602
 Bonded systems,602
 In-plane shear,602
 Interlocking systems,602
 Masonry,602
 Masonry shear walls,602
 Numerical response,602
 Stack systems,602
 Surface coatings,602
 Finite element method,602
Engineering design,603
 Self-efficacy,603
 Topic emotionsCurricula,603
 Students,603
 Engineering design,603
 Engineering Design Activities,603
 Engineering design course,603
 Freshman engineering design,603
 Freshmen engineering,603
 Learning outcome,603
 Self efficacy,603
 Topic emotions,603
 Engineering education,603
Collaborative learning,605
 Computer-mediated-communication,605
 Systems engineering,605
 Virtual teamsDistributed computer systems,605
 Product design,605
 Product development,605
 Students,605
 Systems engineering,605
 Collaborative learning,605
 Communication medium,605
 Computer mediated communication,605
 Distributed engineering,605
 Engineering design teams,605
 Multi disciplinary engineerings,605
 Product development process,605
 Virtual team,605
 Engineering education,605
Emissions,621
 Fire,621
 Soot formationCoal combustion,621
 Dust,621
 Fires,621
 Fuels,621
 Method of moments,621
 Particle size,621
 Particle size analysis,621
 Particulate emissions,621
 Comparative simulation,621
 Computational domains,621
 Computational expense,621
 Detailed modeling,621
 Large scale simulations,621
 Soot formations,621
 Soot particle size distributions,621
 Soot precursors,621
 Soot,621
ATR,622
 SfM,622
 Structure-from-Motion,622
 UAV,622
 View-planningUnmanned aerial vehicles (UAV),622
 Geolocations,622
 Optimal images,622
 Processing time,622
 Specific vehicles,622
 Structure from motion,622
 Target classification algorithms,622
 Target model,622
 View planning,622
 Image reconstruction,622
finite element modeling,633
 Plaxis2D®,633
 quay wall,633
 wharfEarthquake engineering,633
 Finite element method,633
 Hydraulic structures,633
 Quay walls,633
 Soil liquefaction,633
 Soil mechanics,633
 Walls (structural partitions),633
 Failure mechanism,633
 Field observations,633
 Geophysical techniques,633
 Geotechnical exploration,633
 Geotechnical modeling,633
 Lateral earth pressure,633
 Simplified evaluations,633
 wharf,633
 Earthquakes,633
Conceptual blocks,636
 Design heuristics,636
 Engineering design,636
 First year curriculum,636
 Service learningEngineering education,636
 Conceptual blocks,636
 Design heuristics,636
 Engineering design,636
 First-year curriculum,636
 Service learning,636
 Students,636
AA6111,637
 Butt-joint,637
 EBSD,637
 FSW,637
 High-Speed,637
 Mechanical,637
 Tensile,637
 TextureAluminum alloys,637
 Butt welding,637
 Characterization,637
 Friction,637
 Grain refinement,637
 Materials handling,637
 Shear flow,637
 Tensile strength,637
 Tensile testing,637
 Textures,637
 Welding,637
 Welds,637
 AA6111,637
 Butt joints,637
 EBSD,637
 High Speed,637
 Mechanical,637
 Tensile,637
 Friction stir welding,637
Antenna,639
 Measurement,639
 PropagationAntenna phased arrays,639
 Antennas,639
 Digital signal processing,639
 Fiber amplifiers,639
 Measurement,639
 Optical telescopes,639
 Wave propagation,639
 Commissioning test,639
 Figures of merits,639
 Front-end amplifier,639
 Green Bank Telescope,639
 Measured results,639
 Phased array feeds,639
 Real-time digital signal processing,639
 Simulated performance,639
 Radio telescopes,639
holography,641
 near-to-eye display,641
 waveguide opticsAugmented reality,641
 Guided electromagnetic wave propagation,641
 Holograms,641
 Holography,641
 Light modulators,641
 Niobium compounds,641
 Augmented reality systems,641
 Display system,641
 Lithium niobate,641
 Near-to-Eye display,641
 Optical platforms,641
 Spatial light modulators,641
 Volume holograms,641
 Waveguide optics,641
 Holographic displays,641
cybersecurity,642
 graph-theory,642
 insider threat,642
 multiparty computation,642
 simulation,642
 state inferenceAntennas,642
 Complex networks,642
 Computation theory,642
 Cryptography,642
 Cyber Physical System,642
 Dynamics,642
 Embedded systems,642
 Graph theory,642
 Cyber security,642
 Insider Threat,642
 Multiparty computation,642
 simulation,642
 state inference,642
 Network security,642
face recognition,643
 image processing,643
 machine learning,643
 object detectionClassification (of information),643
 Image processing,643
 Learning systems,643
 Luminance,643
 Object detection,643
 Cascade algorithm,643
 Detection rates,643
 Facial recognition,643
 Image brightness,643
 Image contrasts,643
 Manual labeling,643
 Non cooperative situations,643
 Roadside cameras,643
 Face recognition,643
Compressive strength,644
 Confinement,644
 Mortar,644
 Numerical model,644
 Stress-strain behaviorCompressive strength,644
 Elastic moduli,644
 Lime,644
 Mortar,644
 Numerical analysis,644
 Plasma confinement,644
 Poisson ratio,644
 Applied loads,644
 Experimental and numerical analysis,644
 Mortar specimens,644
 Nonlinear behavior,644
 Nonlinear elastics,644
 Stress-strain behaviors,644
 Numerical models,644
Ballistic armor,645
 Dynamic testing,645
 Fiber Bragg gratingsArmor,645
 Ballistics,645
 Dynamic analysis,645
 Electric sensing devices,645
 Energy dissipation,645
 Fiber optic sensors,645
 Fibers,645
